"","Protein","S0","S0.1","S0.2","S0.3","S0.4","S0.5","S0.6","S1","S1.1","S1.2","S1.3","S1.4","S1.5","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","QM_fdr","QM_FDRup","QM_FDRdown"
"2017","sp|Q02127|PYRD_HUMAN",34507.1797,27824.5439,16038.7034,17027.2552,54901.5476,33839.7468,913.1612,106737.9855,63281.1959,116156.7237,119589.4281,43259.6575,53221.5789,0.535,1.3961,1,0.354323,0.308738,0.99997486939421,0.995622415195486,0.317125484152636
"2018","sp|NEDD8_HUMAN|",342414.8804,410713.8832,191300.2222,111615.9817,247048.6817,232160.1339,161088.0301,576057.5967,397757.815,108891.2419,110390.0811,406399.5658,371525.3444,-0.401,-1.2721,0.039629,0.461966,0.004608,0.0499889458438877,0.0497239312493797,0.00620071227163496
"2019","sp|O95989|NUDT3_HUMAN",79734.1157,92961.8906,70601.34,53109.7116,106568.707,132899.3855,33490.6704,133093.5259,158029.0256,116971.7985,129833.6069,183988.6559,230178.8859,0.018,0.1645,0.635317,0.531093,0.097766,0.658266468808333,0.655171063582879,0.107014630827274
"2020","sp|Q13564|ULA1_HUMAN",61572.2732,73689.5342,76672.3089,74951.3571,145696.9396,102321.1341,56343.4094,191823.0728,162942.1394,158832.8667,202064.9478,154718.1331,143368.0968,0.058,0.4133,0.79307,0.519138,0.136538,0.808903796194034,0.805209453209069,0.146428042972367
"2021","sp|P08637|FCG3A_HUMAN",182196.0258,129224.0487,79718.4667,95096.3226,223009.8537,186457.5084,43451.8977,393518.4236,469292.3605,123813.9835,95699.5216,431426.2562,340639.0258,0.173,0.6083,0.909809,0.501016,0.170746,0.91815885254001,0.914006805926889,0.180729746706397
"2022","sp|P48507|GSH0_HUMAN",417343.7041,238905.47,122203.589,128045.2334,188131.884,132812.7557,330316.9662,283798.4616,360059.138,125057.3134,81751.8802,310622.618,316732.8539,-0.541,-1.5918,0.01515,0.440704,0.001776,0.0204942997715744,0.0203835354802096,0.00255619186718847
"2023","sp|Q16602|CALRL_HUMAN",215916.3143,173440.0568,188470.3609,248803.2312,418750.822,377838.4566,80210.0205,12004.9092,11209.8356,11564.8605,19952.945,72934.3918,78542.5773,-2.939,-8.8814,0,0.328351,0,2.00831759935565e-23,1.79653827421747e-23,9.26994226829817e-25
"2024","sp|P55210|CASP7_HUMAN",56970.8256,63732.2061,52208.6703,54383.995,67686.2385,58479.9992,2742.0693,132845.6867,117523.0299,120778.3092,123495.4055,147991.5465,147732.2571,0.489,1.6261,0.960578,0.295938,0.339468,0.966677646674594,0.96221346186223,0.347600977859102
"2025","sp|O00560|SDCB1_HUMAN",156661.4786,156802.1055,52266.5959,46816.9173,69914.7971,58182.5356,34871.8889,123403.902,138159.8753,63192.3171,52339.8514,121500.5369,108607.4841,-0.424,-1.7117,0.010828,0.4334,0.001209,0.0150233273432956,0.0149371154260617,0.00178810682488323
"2026","sp|Q96RQ3|MCCA_HUMAN",83846.1064,85805.6293,22233.8049,22639.1638,14085.025,18876.1142,7454.9407,36787.5735,49778.6063,43894.052,38276.0091,181327.8503,136305.4156,0.155,0.3575,0.759512,0.522849,0.127302,0.776973790989309,0.773402016505959,0.137098437646176
"2027","sp|Q9Y6Y8|S23IP_HUMAN",63508.7177,71168.0586,67085.8635,58411.0193,234428.2284,242040.2833,16109.1087,108859.1345,124802.2245,229550.5423,365805.5837,224636.7971,298919.8658,0.257,0.8321,1,0.469918,0.212282,0.999883788977169,0.995449977424872,0.221976373126416
"2028","sp|Q96RW7|HMCN1_HUMAN",71032.1905,51429.7984,52387.2193,53382.3456,132390.5819,126970.2522,22461.3013,17278.3219,20551.5282,81877.0565,101016.6853,48482.6158,57275.7054,-1.16,-3.7,2e-06,0.364975,0,6.31702049909738e-06,6.24489779537739e-06,5.37127769248636e-07
"2029","sp|P40123|CAP2_HUMAN",316058.9533,342778.438,336758.3642,285761.1001,491744.803,431933.956,180296.3993,1263381.5201,1245635.1324,554339.5464,519619.4932,783459.0004,836194.6082,0.387,2.0834,0.722225,0.182355,0.378747,0.746859392266784,0.743043999606757,0.387445395546451
"2030","sp|Q9Y2B0|CNPY2_HUMAN",19270.8472,24423.7806,29046.0245,21961.0833,53098.7246,59007.8494,17925.1231,43810.4244,55732.6783,14953.8261,28297.2335,132520.4584,174320.3555,-0.203,-0.6,0.1821,0.50727,0.024729,0.205580259913403,0.204625041759864,0.0296288530276321
"2031","sp|P30622|CLIP1_HUMAN",25004.6089,23337.5961,14654.206,7216.5303,25883.0248,50274.5631,4808.3193,36693.467,27000.8472,30464.6386,38628.2921,47093.3383,21488.8773,-0.327,-1.3909,0.027623,0.45396,0.00327,0.0357587210909165,0.0355709621887191,0.00450737887078268
"2032","sp|P0CG04|LAC1_HUMAN",20129101.4118,21667533.297,92300665.0202,111934258.3777,50240356.2994,48973776.6496,21579290.4852,35145595.144,34628996.2475,28556457.0576,28512959.8815,100732580.2876,88767664.0941,-0.228,-0.6852,0.156064,0.501535,0.020511,0.178206024995457,0.177356714123951,0.0248897577474123
"2033","sp|Q99797|MIPEP_HUMAN",133969.49,127116.8762,154107.9092,54945.0485,248413.3337,269565.5958,126719.3762,225619.0392,168166.8203,91361.0666,299075.6465,849926.7617,880529.4207,0.155,0.421,0.797686,0.518576,0.137835,0.813261594630206,0.809550379173173,0.147734768784526
"2034","sp|P55769|NH2L1_HUMAN",283931.3252,247631.8054,169619.2986,200997.4723,310129.5151,363135.0689,146347.9789,660383.0161,582940.8197,724135.5291,630521.4241,777916.7909,780846.6954,0.495,4.8857,0.000964,0.000109,0.349042,0.00168868359641041,0.00166139779366899,0.360652392829466
"2035","sp|Q13617|CUL2_HUMAN",61020.8158,74430.5549,54485.0351,73095.4926,116915.7809,97808.6427,63737.636,224990.0612,210289.8185,294169.1693,265849.4528,142812.2015,157416.4444,0.368,1.848,0.848433,0.239116,0.362232,0.864186893543351,0.860060949162233,0.370473634716843
"2036","sp|P63220|RS21_HUMAN",57801.1069,82445.7844,96726.2175,99050.7242,103015.4852,95874.2934,185881.6591,247054.4311,261760.2678,326342.9769,253198.7563,447289.8361,478160.602,0.58,2.5756,0.404325,0.087809,0.392129,0.438237864895467,0.435734732767457,0.402309764826083
"2037","sp|Q9BXK5|B2L13_HUMAN",196817.8468,181734.6778,148015.9566,144186.4777,212297.0949,220837.499,65818.2535,329526.6373,280868.9048,75417.8004,123829.8619,294180.5349,397939.5042,-0.313,-1.3153,0.034807,0.459058,0.004074,0.0443150822537466,0.0440810753099214,0.00552920171047406
"2038","sp|P05106|ITB3_HUMAN",88049.5458,78279.2687,127301.0245,123253.52,108610.7956,124595.2445,202738.0119,27371.4105,29390.8051,82899.0954,72851.7898,34733.1064,34121.8222,-1.768,-5.3756,0,0.342747,0,3.00931590372197e-10,2.94851780330514e-10,2.29640628231909e-11
"2039","sp|Q9BZZ5|API5_HUMAN",104716.0874,131620.7278,151628.5397,140555.2971,203208.2391,209542.4737,138486.267,360867.1593,273182.7083,118104.5688,166890.4046,344116.4259,423717.7935,-0.058,-0.2987,0.315838,0.525101,0.045243,0.342987487486962,0.341424067413912,0.0520507466265231
"2040","sp|P02750|A2GL_HUMAN",37105.7036,29874.7944,74569.3223,72239.9294,3202.022,4492.2379,11297.5708,1536.2252,500.0895,6751.0061,7738.5475,64529.803,218226.1658,-1.524,-1.6616,0.012441,0.436374,0.001423,0.0170798210520432,0.0169845548968937,0.00207994987570195
"2041","sp|Q9NP61|ARFG3_HUMAN",46475.7192,32718.9253,51276.4492,25432.1024,49426.7534,59976.989,13810.6893,87085.9054,90660.1222,130670.4751,193750.6299,220847.1242,188297.2684,0.586,2.9256,0.230671,0.04597,0.388485,0.261806129460736,0.260143317685308,0.399657935378915
"2042","sp|Q9H993|CF211_HUMAN",92469.3479,64381.9562,46606.8909,57758.8171,41352.5747,24702.7723,14182.2934,95284.4987,149236.456,30643.708,79195.7593,156325.0245,107377.9719,0.003,0.0082,0.525114,0.532877,0.077011,0.551246768465825,0.548640459146588,0.0855767743717877
"2043","sp|Q8IX12|CCAR1_HUMAN",26623.1403,19276.178,16925.5488,21914.139,33751.0004,37913.2405,13115.5321,50312.0459,55796.218,77184.4404,91593.9014,96174.238,107494.8283,0.381,2.6461,0.358164,0.077757,0.392024,0.392013632783479,0.389768036709947,0.402425284511969
"2044","sp|P07360|CO8G_HUMAN",411088.3838,402960.6216,851106.967,898914.2438,948657.6766,720313.9057,585512.3719,294349.2929,374096.1317,1452125.2804,1446434.3143,731589.0789,887088.615,-0.454,-1.3647,0.029935,0.455726,0.003531,0.0385290329661729,0.0383264205413136,0.00484073977380587
"2045","sp|O75122|CLAP2_HUMAN",48846.761,36644.8289,20988.9585,16508.6684,84350.5305,84911.8647,2191.9988,50432.7624,73674.4517,44617.0418,43954.8524,42613.6718,26436.7734,-0.488,-1.2978,0.036697,0.460237,0.004283,0.0465447599509718,0.0462985759163769,0.00579307060490204
"2046","sp|Q7Z3B4|NUP54_HUMAN",114948.8569,112226.1387,88544.2218,96972.6657,165265.5322,154902.6733,38719.252,206078.8244,214367.1259,122079.2947,138066.6614,294370.2071,309140.6828,0.02,0.1377,0.616834,0.531699,0.093995,0.640478386208672,0.637460486340814,0.103140124367481
"2047","sp|O75112|LDB3_HUMAN",63935.0398,50153.3603,79794.6939,67311.6719,149965.6878,164588.4284,17273.6868,1891.9074,1299.7851,59960.9596,42319.2333,37754.9146,22201.2513,-2.456,-4.1126,0,0.357357,0,8.40129545907681e-07,8.27389578378188e-07,6.00509747313404e-08
"2048","sp|Q9NVE7|PANK4_HUMAN",11127.7015,9252.2905,32591.8979,38358.1733,34434.3462,57179.7069,7527.0956,40759.7532,47123.3555,60595.1101,62357.2067,54684.5615,57717.1698,0.027,0.1086,0.596511,0.532214,0.089997,0.620812539961206,0.617882406287416,0.0990240840418266
"2049","sp|Q9GZP4|PITH1_HUMAN",327489.5435,293939.9127,1705639.2519,2029385.286,474844.871,364702.4461,536308.0163,4451356.2644,3524311.355,2535173.9116,2219354.5853,256186.8275,231369.9835,0.257,0.4244,0.799716,0.518324,0.138409,0.815203027578594,0.811484171454593,0.148313191763173
"2050","sp|Q8TBC4|UBA3_HUMAN",111527.4046,212128.8191,158244.1252,199147.9281,242109.9175,191296.9458,211613.6568,543447.536,444344.4274,475488.3579,482483.9632,602341.2373,635591.0836,0.464,2.7558,0.297903,0.063829,0.391105,0.331033583897455,0.329099551438469,0.40183463772442
"2051","sp|P36405|ARL3_HUMAN",450697.3109,375060.4643,429057.6815,396152.2595,347119.0049,367142.7589,181209.292,693350.774,716317.5488,722746.4322,655664.7043,838005.1481,879376.3841,0.191,1.6157,0.96484,0.298628,0.338226,0.970495289404602,0.966020350202619,0.346362525226608
"2052","sp|Q13526|PIN1_HUMAN",94129.309,145782.8094,131400.5439,160639.5277,168201.3314,131449.4607,99938.8279,107977.307,120505.473,82745.4834,77805.2369,152284.2648,181922.7794,-0.803,-5.3364,0,0.343161,0,3.92202620694186e-10,3.84409469941991e-10,2.99528042578723e-11
"2053","sp|P19388|RPAB1_HUMAN",7764.8837,6923.0119,7117.7511,8747.6849,13600.8967,10449.0484,9356.1032,28198.3595,11598.398,3792.0005,5725.6567,58587.7526,52863.7585,-0.296,-0.7318,0.143083,0.498369,0.018457,0.164465445875609,0.163669624901263,0.0225596471599268
"2054","sp|P28065|PSB9_HUMAN",70943.6732,53950.0389,10166.8791,7497.6915,61364.8822,55617.9237,10164.9314,22724.3162,27891.926,7775.4745,4055.9517,338265.2829,947957.7623,-0.376,-0.3434,0.290548,0.522903,0.041585,0.317379813124043,0.315940508548152,0.0481107841554596
"2055","sp|THIO_HUMAN|",3677044.66,4996199.5558,1894895.954,2132127.355,3441294.5822,1445433.771,1334690.3605,7238621.1452,7267450.2546,4711771.7866,4103357.1136,4870914.0247,6446427.5101,0.475,2.3228,0.583861,0.131349,0.388523,0.614762686082022,0.611342429052315,0.397906900253823
"2056","sp|Q9BS40|LXN_HUMAN",649400.8611,907332.8122,496006.7717,861447.5654,1138340.1009,932010.6659,1773879.0718,718619.6303,618530.649,1445332.4736,2027812.8164,1006988.0399,959036.7544,-0.33,-1.1216,0.060456,0.472044,0.006985,0.0740407256998001,0.0736469971603165,0.00913001794545716
"2057","sp|P55735|SEC13_HUMAN",798693.1071,1003271.9685,447654.3048,489277.6836,622511.9193,636929.5865,374991.3762,754828.3375,761457.2226,707438.5844,901790.2655,1311580.8518,1213730.9142,-0.103,-0.6709,0.160211,0.502503,0.021176,0.182583690324368,0.181717453046555,0.0256411061628658
"2058","sp|P11279|LAMP1_HUMAN",1187749.279,1065884.2237,406444.6073,441774.024,593032.8334,602988.2351,335087.3548,869762.2306,903593.0723,703646.7043,755639.1745,806267.4585,626477.5595,-0.312,-1.6712,0.012113,0.435795,0.00138,0.0166639050648406,0.0165704774960944,0.00202098468456889
"2059","sp|P14854|CX6B1_HUMAN",1050169.1765,875938.7709,1001592.5388,627710.7061,840083.5843,665689.0376,332431.6734,2236355.1464,1854311.0777,1065051.2705,990138.0384,2164604.1885,2379578.0711,0.366,2.0074,0.762605,0.200102,0.374222,0.784561442254901,0.780657794408635,0.382741147854972
"2060","sp|P03973|SLPI_HUMAN",317451.7282,314733.5781,534172.7823,582280.0111,525914.1671,513751.7152,417998.034,253053.0755,182119.6786,455545.8558,496697.8982,501243.1242,640491.9613,-0.728,-3.0647,6.7e-05,0.378731,5e-06,0.00013633090538041,0.000134933730710493,1.13548999352162e-05
"2061","sp|P60468|SC61B_HUMAN",74323.2102,87162.6301,90456.1724,119189.6293,128974.7104,116908.5604,93081.7699,368138.421,486694.1532,464319.5371,239114.5282,523474.7267,440444.0165,0.796,4.778,0.00147,0.000169,0.350539,0.00249609871117437,0.00245764830312933,0.362197350090627
"2062","sp|P99999|CYC_HUMAN",258142.0547,275291.6055,137850.4299,136793.9162,257674.5838,259127.3231,40351.0768,426786.4611,407816.4651,190845.129,162253.1034,435469.638,481652.4643,0.066,0.2624,0.700353,0.527778,0.112249,0.720558176817259,0.717204675100351,0.121819276150042
"2063","sp|P54709|AT1B3_HUMAN",366664.133,380907.3897,591421.5878,515464.2178,705269.6119,648263.7884,271705.3801,1456104.5455,1217500.6025,750252.6894,581047.5292,952597.4597,1095471.5684,0.189,1.0942,1,0.422157,0.259956,0.999969682675541,0.995760938242921,0.269020012601569
"2064","sp|Q04760|LGUL_HUMAN",842768.8138,942766.6663,619957.9715,590219.3802,977361.3606,854673.3103,504229.1433,567849.2272,440696.2733,526089.4998,335377.7476,464502.9361,344589.7459,-1.1,-8.4952,0,0.328865,0,1.73781156467565e-21,1.50734946673444e-21,5.54202868663956e-23
"2065","sp|P61803|DAD1_HUMAN",314412.6655,276369.71,346149.0304,328090.7565,623027.0364,499433.8561,156133.4928,686473.3258,877845.4054,708216.0439,872946.0091,666843.1628,821811.7571,0.255,1.8753,0.833601,0.232289,0.364537,0.850417896974462,0.84633498192686,0.372815402355615
"2066","sp|Q71UM5|RS27L_HUMAN",71483.4127,85153.269,58525.8727,71175.0558,40486.7433,115295.8264,18285.5195,202443.4199,105352.4365,265585.4102,265619.6157,150408.216,160101.4882,0.433,1.6709,0.94066,0.284355,0.344643,0.948711206671557,0.944302738898223,0.352768836742564
"2067","sp|P49207|RL34_HUMAN",22553.6794,23496.8914,30740.921,52530.3359,42779.9189,48944.6591,28881.1937,107551.2085,143619.8233,92657.8554,66998.2388,183465.9904,236517.1536,0.551,2.6168,0.376715,0.081826,0.392119,0.410669178845947,0.40832071565108,0.402429653688808
"2068","sp|P07954|FUMH_HUMAN",1527158.0021,1446875.7531,1192314.1492,1328541.2779,929703.568,1336256.8671,873505.6721,1281027.4984,1050846.4863,1263585.6598,1051721.9804,3138518.5935,3082182.2314,-0.13,-0.6254,0.173984,0.505571,0.023406,0.197069367174452,0.196147216796528,0.0281490890463966
"2069","sp|P05026|AT1B1_HUMAN",896522.4311,939419.3899,621647.0709,667035.4155,1065631.6902,937144.5065,499968.2696,931156.6371,889219.5481,423335.3535,581102.4724,758807.7971,750386.7259,-0.696,-5.392,0,0.342576,0,2.69396276356798e-10,2.63912232216433e-10,2.05383214206222e-11
"2070","sp|P40261|NNMT_HUMAN",404709.2542,241799.7924,168989.2233,213294.3324,154974.7239,180478.1357,89762.7567,438260.4405,560138.8334,1109552.308,1014331.889,519253.9095,486942.6334,0.684,2.5123,0.449297,0.097608,0.391836,0.482892558956423,0.480137047620885,0.401816968360702
"2071","sp|O43617|TPPC3_HUMAN",115027.547,118075.8037,187868.812,140706.1077,111774.2872,134442.1506,96108.5185,182419.4904,217953.5512,140064.5701,128043.4842,191221.3945,250489.1467,-0.305,-1.8653,0.00701,0.425026,0.000721,0.0100492076245724,0.00998575489722756,0.00110539459450168
"2072","sp|P25774|CATS_HUMAN",1154194.3532,1041142.5005,27027.5091,33056.354,75644.1757,162428.7536,26971.4182,652261.0842,649471.6921,192978.3517,167070.3276,353881.6869,398679.3291,0.466,0.7285,0.971249,0.485631,0.192909,0.974358960888079,0.969969644018345,0.202782994108325
"2073","sp|Q9H4G4|GAPR1_HUMAN",653550.0855,906802.5038,1445978.1829,1492458.1957,707515.5088,782417.4984,478380.5262,1162331.6815,1079468.125,698959.8025,408793.7983,736954.0678,695711.2801,-0.656,-2.6604,0.000353,0.390933,3.3e-05,0.000631552463048162,0.00062654427390723,6.28087287567012e-05
"2074","sp|Q7RTV0|PHF5A_HUMAN",40158.9251,41145.3302,92056.0393,71895.7997,139890.0775,125497.9855,3323.5481,186594.5019,139865.2109,176838.2125,138225.6594,197865.7769,183296.1369,0.468,1.4307,1,0.345804,0.313756,0.999973625099265,0.995576305655078,0.322085665514224
"2075","sp|P62312|LSM6_HUMAN",51494.1405,66775.5243,61294.6365,60843.0007,80469.4486,97058.6035,58332.38,64893.3599,69375.2858,71719.0238,64406.1849,143870.3508,147352.4925,-0.487,-2.8483,0.000164,0.384787,1.4e-05,0.000311839409196935,0.000309096216174476,2.90305491397105e-05
"2076","sp|Q15257|PTPA_HUMAN",489144.6323,561481.3033,390758.9803,333176.9866,505138.5358,463702.1868,692465.8391,437787.1247,406153.0508,467325.7845,450701.0353,389163.1699,331384.5108,-0.703,-3.3356,2e-05,0.372627,1e-06,4.37209110913773e-05,4.31936545770314e-05,3.23963038543158e-06
"2077","sp|P62249|RS16_HUMAN",98911.6376,132247.8757,144413.5807,184104.2389,184467.9367,196084.7547,38957.684,312799.0058,209271.9973,745657.1132,701723.2089,634182.5086,583268.2505,0.699,2.9602,0.21953,0.042831,0.387849,0.250206015873668,0.248579302977923,0.39909897714366
"2078","sp|P04921|GLPC_HUMAN",1118006.6095,758200.1029,775193.4049,833446.7742,298124.7788,343496.7574,2034545.3375,100247.1779,96005.0701,139770.8827,174536.9255,297380.6052,246526.3318,-2.13,-5.2511,0,0.344085,0,7.03491661422714e-10,6.89827213545372e-10,5.31249723043478e-11
"2079","sp|P13928|ANXA8_HUMAN",18827.0842,14079.3483,37860.3861,40704.3488,32536.6502,45827.7571,12501.8745,52035.1318,81718.7126,230842.3466,186319.4214,88503.9788,90828.0149,0.629,2.0006,0.76622,0.20172,0.373781,0.78795426958488,0.784042126934052,0.382285427817581
"2080","sp|Q86WV6|STING_HUMAN",308192.8262,299538.4042,505218.5904,469512.6914,752243.2482,757041.058,113927.2716,526209.6594,445993.0243,530986.1882,526011.0621,580511.3406,659371.2496,-0.246,-1.2402,0.043527,0.464108,0.005042,0.0545446195482373,0.0542547284289919,0.00674161925016324
"2081","sp|Q9H4A6|GOLP3_HUMAN",212636.3299,176023.4639,216032.307,225369.2825,297317.405,303198.0052,143233.4822,243070.9423,249694.3618,562170.1267,571057.9453,469671.3186,442507.0423,-0.013,-0.0728,0.467014,0.532203,0.067464,0.493980121542666,0.49165448221569,0.0756091059532491
"2082","sp|Q8N6T3|ARFG1_HUMAN",209238.1989,191495.1914,129656.0652,146322.4929,299178.7026,262660.0986,63566.4837,345355.5949,378357.3791,376772.1917,434010.5192,308917.0488,383963.207,0.186,1.3005,1,0.37714,0.29422,0.999942128517724,0.995682487173998,0.30279323516115
"2083","sp|P50402|EMD_HUMAN",227429.4573,142455.3739,168844.7114,254714.1435,147616.7861,168234.5888,74295.2334,277367.7813,353856.7979,339941.1386,320076.0393,375129.5786,375585.8078,0.153,0.9841,1,0.443548,0.24034,0.999894767435048,0.995632694758324,0.249683418675869
