,Protein,S0,S0.1,S0.2,S0.3,S0.4,S0.5,S0.6,S1,S1.1,S1.2,S1.3,S1.4,S1.5,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown
1955,sp|P30085|KCY_HUMAN,482532.5,785116.5,727378.7,978401.3,705107.2,541907.2,487871.3,1140597,1269429,895719.3,856928.7,495867.1,614593.5,0.045,0.2644,0.317905,0.526074,0.033254
2448,sp|Q9P000|COMD9_HUMAN,30540.86,38651.6,34013.16,85039.62,65383.63,14442.34,27536.44,73098.83,67482.08,58645.52,48663.29,56759.41,57526.42,-0.039,-0.2633,0.090952,0.487483,0.008826
1734,sp|P15927|RFA2_HUMAN,36158.38,31926.53,43364.74,108068.6,62603.97,176025.5,45270.15,95274.6,91036.13,108252,81405.45,87941.99,138256.6,0.07,0.2619,0.316466,0.525946,0.033072
2685,sp|O00273|DFFA_HUMAN,61379.97,107524.5,116302.1,179982,179750.4,49857.17,65243.11,104981.9,104756.1,201245.9,233225.4,99574.45,118677,-0.051,-0.2618,0.091344,0.487616,0.008863
2706,sp|Q8WXA9|SREK1_HUMAN,13328.12,15764.22,19119.82,25860.45,26906.7,121434.5,5767.693,39442.66,51016.41,21302.46,22942.35,63268.66,63645.53,0.121,0.26,0.315376,0.525848,0.032934
2245,sp|Q9NPJ3|ACO13_HUMAN,151530.3,95557.07,84058.53,86939.25,69241.3,53823.89,174037.1,113770.5,91621.62,80989.42,83339.28,273459.1,217948.6,-0.082,-0.2577,0.092423,0.487978,0.008967
395,sp|P60900|PSA6_HUMAN,1879011,1672766,1490937,1713276,1380816,2030701,1785462,2275271,2056557,1826553,2000498,1847038,1893980,0.029,0.2564,0.313315,0.525662,0.032675
2600,sp|Q7L591|DOK3_HUMAN,5690.703,1764.377,3401.55,14411.13,6252.776,866.9368,10202.75,8424.443,11441.37,65506.35,45757.4,4405.86,4984.588,0.161,0.2564,0.313315,0.525662,0.032675
618,sp|P21266|GSTM3_HUMAN,138686.5,240071.8,220179.4,500564.1,302513.4,275093,179553.1,205256.4,230230,383302.3,269645.5,444241,598406,0.052,0.2559,0.313029,0.525636,0.032639
2195,sp|P01625|KV402_HUMAN,456943.9,1404602,1362104,444036.7,260390.6,436591.3,443735.9,305038.1,404652.5,1062584,1055440,1126416,1170487,0.099,0.2556,0.312858,0.52562,0.032617
1733,sp|Q9BQG0|MBB1A_HUMAN,177375.9,61527.94,68534.04,147578.2,174450.1,337008.9,204344.5,235940.7,244548.1,215833.3,209056.7,111070.4,117101.6,-0.074,-0.2553,0.09306,0.488191,0.009027
1968,sp|O95671|ASML_HUMAN,33387.72,18093.83,13325.08,115260.7,79442.25,22290.15,28418.97,45335.09,43727.73,64753.41,70416.24,51409.83,97892.64,0.068,0.2534,0.311602,0.525505,0.032459
2177,sp|Q96PP8|GBP5_HUMAN,4176.899,4326.677,8804.289,14206.4,13458.6,4016.017,3568.528,13357.15,10545.93,34833.74,30366.14,6946.524,5028.763,-0.113,-0.2528,0.093726,0.488411,0.009091
1396,sp|Q16706|MA2A1_HUMAN,42213.69,119312.1,140458.3,76400.28,108812.8,56894.7,48578.14,117895.5,101349,92536.64,124595.8,108701.2,111382.1,-0.047,-0.2514,0.094101,0.488535,0.009127
1790,sp|P01619|KV301_HUMAN,19024046,32687339,24395902,24689787,26818263,5160211,8878750,12706424,11984271,25803842,25669830,9094564,9412431,-0.078,-0.2505,0.094343,0.488614,0.00915
471,sp|Q16822|PCKGM_HUMAN,2309850,1263669,1058841,1134111,1032942,710213.9,2404712,1661073,1881233,1558258,1470681,1447359,1276420,0.048,0.2478,0.308413,0.525211,0.032061
2232,sp|Q9Y5X2|SNX8_HUMAN,84672.52,52747.21,42596.11,105466.2,104059.2,28066.88,87831.92,140881.8,173321.8,125510.2,94014.86,51621.87,48481.95,-0.065,-0.2418,0.096705,0.48938,0.009377
371,sp|P23381|SYWC_HUMAN,3961559,8015526,9101811,12833342,16287909,2039959,4815614,6593145,7311659,6010018,5756439,5193716,6354368,-0.063,-0.2407,0.097007,0.489476,0.009406
477,sp|Q9Y4G6|TLN2_HUMAN,134591.9,283064,342995.1,416028.8,447017.4,152783.9,198499.6,317974,340364.2,410580.6,418686.5,298703,320610.5,0.041,0.2405,0.304277,0.524822,0.031546
470,sp|P35998|PRS7_HUMAN,1226573,1126286,969435,1137370,1166232,1615628,1268060,1743126,1655315,1167232,1274522,1338371,1488788,0.036,0.24,0.303995,0.524795,0.031511
2445,sp|Q92485|ASM3B_HUMAN,26667.56,14678.82,5925.689,25422.35,25503.06,63696.57,19132.13,15431.97,17115.51,100690.4,95588.43,39191.62,45832.77,0.11,0.237,0.302303,0.524633,0.031302
2705,sp|O95870|ABHGA_HUMAN,7161.811,2021.788,1808.077,31788.89,29833.78,0,7018.283,15467.17,12400.37,35465.77,39311.36,8452.763,1780.693,0.202,0.2368,0.30219,0.524623,0.031288
1944,sp|Q8N8S7|ENAH_HUMAN,25627.18,30194.86,42863.06,59013.53,46563.52,13706.22,27949.24,49956.17,59058.21,103056.4,104323.6,29297.21,22746.15,-0.066,-0.2347,0.098668,0.490003,0.009566
922,sp|Q8NBJ7|SUMF2_HUMAN,583795.8,386164,319617.9,335322.2,330431.5,140344.6,378435.5,449305.9,460942.3,972229.2,707024.9,138876.9,184808.3,-0.081,-0.2336,0.098975,0.490099,0.009595
2399,sp|P57105|SYJ2B_HUMAN,17494.64,21844.28,20115.39,35955.83,43942.11,9547.839,18725.27,45615.09,45953.72,36811.01,37579.85,39230.91,32766.27,0.029,0.231,0.298931,0.524307,0.030886
1712,sp|P61020|RAB5B_HUMAN,857070.1,749368.9,817294.9,881650.6,982866,727939.4,953095.7,799578.1,726069.2,415708.2,459033.9,2229922,3016874,-0.073,-0.2283,0.100465,0.490563,0.009738
636,sp|P49821|NDUV1_HUMAN,206575.8,431031.8,408850.3,333094.6,393868.4,238355.1,213720.4,308112.6,329502.2,380700.3,427280.8,531506.7,481472.1,0.033,0.2222,0.294015,0.523822,0.030284
2628,sp|O75886|STAM2_HUMAN,20741.33,26944.32,25710.6,96156.99,95238.13,2573.602,32526.71,52125.28,67663.03,126744.9,154628.9,11991.5,16699.52,-0.124,-0.2209,0.102575,0.491208,0.009941
2576,sp|O00116|ADAS_HUMAN,129658.6,89443.89,50678.06,223956.9,197086.1,26213.72,149891.9,138272.5,109398.2,176091,129272.7,118817.1,159134,-0.057,-0.22,0.102834,0.491286,0.009966
883,sp|Q9BR76|COR1B_HUMAN,794475,524800.3,549512.9,737932.1,793119.7,207009.6,808392.4,686354.7,661546.9,760197.4,801925.4,750713.2,755018.6,0.039,0.2151,0.290071,0.523425,0.029804
2048,sp|O15212|PFD6_HUMAN,150924.5,187237.9,134706.9,403733.8,355179.2,114403.8,169171.5,342885.9,379415.3,189925.8,201775.9,245148.9,267102.2,0.04,0.2118,0.288249,0.523239,0.029584
1016,sp|O14979|HNRDL_HUMAN,532922.4,363377,493291.2,831204.3,566705.6,300980.8,298050.3,421342.8,417909.5,859638.2,837834.7,583284.3,475767.8,0.038,0.2116,0.288139,0.523228,0.02957
2329,sp|Q13884|SNTB1_HUMAN,53122.49,34034.25,40477.8,47226.22,64155.2,21895.2,46155.44,96169.58,109205.7,58017.26,53897.63,47039.96,60822.6,-0.036,-0.2105,0.1056,0.492112,0.010232
593,sp|P62140|PP1B_HUMAN,471958.2,533842.2,499912.7,600208.4,749689.4,287567.9,347744.1,691961.1,522631.5,671797.6,595274.3,484765,571666,-0.028,-0.2101,0.105717,0.492146,0.010243
488,sp|P48047|ATPO_HUMAN,1023883,896450.5,618440.2,995799.4,993504.6,2200281,792068.1,691683.1,641871.9,1223425,1197220,2239718,2147672,0.057,0.2092,0.286813,0.523091,0.02941
1739,sp|Q9Y570|PPME1_HUMAN,59487.95,49206.66,51407.34,29956.09,30903.72,11636.04,69281.6,157520.1,139760.4,71880.52,35937.76,35586.43,44984.23,0.076,0.209,0.286703,0.52308,0.029397
2354,sp|Q9UBQ7|GRHPR_HUMAN,995022.3,1124856,1208074,1025974,1038048,933158.9,1048528,1319488,1641849,1075770,903038.4,1070309,1140738,-0.026,-0.207,0.106633,0.492415,0.010332
2223,sp|O95319|CELF2_HUMAN,49433.19,64120.74,113658.4,259175.5,43431.53,41767.02,131606.2,73391.19,50138.85,181082.2,203226.5,151073.5,162561,0.075,0.2066,0.285382,0.522943,0.029238
2673,sp|Q07021|C1QBP_HUMAN,101972.6,47337.28,68368.25,173892.8,156559.4,37763.76,127333.3,180770.8,240471.7,68520.46,89197.9,149617.4,177889,0.054,0.2057,0.284887,0.522892,0.029179
746,sp|P18085|ARF4_HUMAN,3115895,3637076,4156050,3495294,3146055,4109762,3271424,3136575,3092777,4137031,4068156,3572496,3635366,-0.025,-0.204,0.107526,0.492674,0.010418
1869,sp|P25787|PSA2_HUMAN,303044.8,293202.3,328679.9,382998.8,350877.5,241058,260635.8,397772.7,395202.5,279628.8,332498.9,510568.8,551485,0.026,0.2039,0.283899,0.522788,0.02906
2464,sp|Q6UN15|FIP1_HUMAN,31630.75,30016,42303.41,78079.45,106015.4,16697.47,31174.2,32093.12,24792.85,116208.7,152732.4,105053.4,80681.38,0.067,0.2036,0.283735,0.522771,0.02904
2667,sp|Q9H5N1|RABE2_HUMAN,17397.47,32527.55,35971.97,50259.04,84589.1,19228.68,25466.79,51900.89,44626.07,96791.85,68918.96,50529.8,30054.78,-0.048,-0.2036,0.107645,0.492709,0.010429
1331,sp|Q13867|BLMH_HUMAN,1172455,1335218,1245733,1547891,1383785,1314420,1268856,2410441,2618623,836359.7,1258422,1604451,1392062,0.04,0.1932,0.278056,0.522168,0.028362
1669,sp|Q70UQ0|IKIP_HUMAN,194123.6,171767.2,142744.6,215051.9,222800.7,201688,157214,221599.1,235840.6,544347.2,502094.7,137756.4,148443.1,0.047,0.1902,0.276429,0.521993,0.028168
1132,sp|Q9P0L0|VAPA_HUMAN,234218.4,235520.4,197204.7,411553.7,451282.5,115129.4,321083.9,265724,351091.1,339720.6,495422.5,353355,333072.2,0.03,0.1896,0.276103,0.521957,0.02813
2289,sp|P48163|MAOX_HUMAN,8789.131,9319.472,9286.397,989.1295,8002.715,5078.913,8374.334,21885.39,20659.47,1678.995,2646.31,104858,82468.91,0.17,0.1888,0.275669,0.52191,0.028079
1151,sp|Q96FN4|CPNE2_HUMAN,6820759,6799964,6239560,12620383,11865812,5408460,7421968,12899983,8551360,7119245,6833154,4142080,5887757,-0.038,-0.1882,0.112324,0.494034,0.010881
569,sp|O00429|DNM1L_HUMAN,384659.6,375643.6,393433.1,450515.2,435587.6,237738.2,299434.6,458324.7,471938.6,541514.1,511291.6,419392.6,371485.7,-0.019,-0.1867,0.112788,0.494162,0.010925
2687,sp|Q15208|STK38_HUMAN,5794.168,8827.427,16045.18,5173.976,34314.44,6647.183,9607.116,26089.18,13730.7,25538.27,26512.47,14186.69,25387.2,0.054,0.1846,0.273398,0.521662,0.02781
879,sp|Q9NVJ2|ARL8B_HUMAN,314289.9,347711,349674.1,413256.4,354497.5,123231,282748.2,482653.4,497841.3,488018.6,480053.8,281014.6,286514.4,0.033,0.1845,0.273344,0.521656,0.027804
571,sp|Q9C0C2|TB182_HUMAN,190176.4,453148.4,390412.6,615411,657913.2,100017.2,193536.2,549999,517615.1,460152.6,401082.1,312089.9,354657.4,0.045,0.1844,0.27329,0.52165,0.027797
224,sp|P07737|PROF1_HUMAN,31046559,15722588,16926080,30846517,34791446,30466261,31548561,26846894,26729637,26090610,22714279,24197569,22600449,-0.031,-0.1834,0.113815,0.494445,0.011025
2562,sp|Q9UM07|PADI4_HUMAN,52471.93,190801.9,164619.4,67964.29,49847.95,218815.7,26968.06,628642.5,481179.2,54963.8,48187.42,46302.27,31143.84,-0.117,-0.1824,0.114127,0.49453,0.011055
1121,sp|Q93084|AT2A3_HUMAN,422344.2,340237.9,360811.6,388949.9,381231.5,603596.7,246359.2,790216.1,631004.1,247992.8,232371.4,737139.5,723113.3,0.051,0.1808,0.271352,0.521436,0.027569
1849,sp|P56385|ATP5I_HUMAN,264783.9,149425.8,145777.8,151226.7,127622,240701.7,296130.8,137144.4,153743.7,200328.7,187000,457596.9,448985.6,-0.048,-0.1789,0.115226,0.494829,0.011161
1956,sp|P04080|CYTB_HUMAN,3968473,1248175,1207960,3472635,3217090,1574869,4159683,6222260,6204139,1485383,1157970,2050554,3005337,0.063,0.1775,0.269579,0.521238,0.027361
2127,sp|Q7L2E3|DHX30_HUMAN,4676.708,20641.41,13566.41,34096.27,16119.95,9332.876,1181.22,25687.59,16899.31,35383.46,22683.28,15714.09,17566.33,0.089,0.1769,0.269257,0.521202,0.027323
888,sp|P98082|DAB2_HUMAN,394472.1,258736.2,219656.8,399127.7,372696.9,99662.48,349737.5,257462.3,249590.6,470757.7,455095.5,359752.6,371989.7,-0.034,-0.176,0.116143,0.495076,0.01125
686,sp|Q14789|GOGB1_HUMAN,145974.8,145172.8,149678.5,103885.1,129650.7,281023.8,173931.8,163140.7,162517.8,249703,214735,207795.7,220031.5,-0.034,-0.1754,0.116333,0.495128,0.011268
1670,sp|P48739|PIPNB_HUMAN,422838.2,468889.3,320166,770658.3,876352.7,136894.3,566389,539818.9,508454.8,880268,891069.2,316721.4,355886.5,-0.043,-0.1747,0.116556,0.495187,0.01129
2485,sp|Q6PIU2|NCEH1_HUMAN,187674.7,33694.76,48894.42,104130.7,93974,24727.09,196781.4,166556.7,186425.5,57522.12,55974.66,126068.2,118793.2,-0.062,-0.1746,0.116588,0.495196,0.011293
2334,sp|Q9Y285|SYFA_HUMAN,18595.91,1115.522,1063.704,16507.78,15977.18,11857.52,17083.44,14675.62,16415.57,5004.817,1746.51,151559.4,127013.6,0.154,0.1728,0.267063,0.520955,0.027067
2424,sp|Q15654|TRIP6_HUMAN,49138,101646.7,14325.12,158981.6,165684.9,11852.08,10564.15,60946.05,88003.31,81828.98,95350.22,42783.08,49003.07,-0.071,-0.1718,0.117481,0.495434,0.011379
2255,sp|P61201|CSN2_HUMAN,318949.3,309744.7,317260.7,328309.6,334981.5,277317.2,307811.5,431106.9,391552.1,259338.9,262564.1,514546.2,534939.6,-0.026,-0.1713,0.117641,0.495476,0.011395
2626,sp|Q8N2K0|ABD12_HUMAN,52458.09,32202.19,24565.31,60189.89,69354.81,15287.05,56747.71,126195.6,124714.6,53567.04,45952.3,56993.35,48962.84,0.04,0.1711,0.266157,0.520853,0.026961
1056,sp|Q13242|SRSF9_HUMAN,89862.33,71315.32,59913.44,101527.7,108145.5,56560.75,156371.1,143063.8,137350.8,60928.03,73020.47,210994.7,252372.3,0.046,0.1698,0.265465,0.520774,0.02688
1046,sp|Q14141|SEPT6_HUMAN,46980.18,47477.85,50723.52,82790.59,58742,6025.549,15537.42,29936.12,42329.15,75410.44,87789.11,73945.29,75521.73,0.052,0.1685,0.264773,0.520695,0.026799
1720,sp|P62495|ERF1_HUMAN,225178.6,258622.9,238287.3,588620.8,423314.5,121361.6,180449.8,186155,177585.7,613401.1,633942.9,247339.4,350686.6,-0.046,-0.1659,0.11938,0.495934,0.011563
2164,sp|Q96EY1|DNJA3_HUMAN,74811.44,37618.41,34419.22,20706.42,16729.5,37074.84,40981.63,67310.43,58156.12,55270.63,43276.48,42213.16,48608.37,-0.047,-0.1619,0.120682,0.496273,0.011689
765,sp|P00736|C1R_HUMAN,292107,352610.9,383689.4,521119.6,472779.3,624203.1,271596.8,424672.4,360576.6,701003.7,740444.8,388829,445877.8,-0.03,-0.1596,0.121436,0.496467,0.011762
2703,sp|Q9H553|ALG2_HUMAN,124820.8,36370.06,62302.02,210249.6,225029.4,7986.872,137360.8,85504.95,100345.6,152365.6,171475.1,80068.66,99918.39,-0.06,-0.1581,0.121929,0.496594,0.01181
219,sp|HBA_HUMAN|,915855.5,1300618,1209488,383190.2,440694.6,5267397,784786.3,1997301,1923230,370018.7,497147.5,1535607,1454299,-0.078,-0.1549,0.122986,0.496863,0.011913
2484,sp|P42785|PCP_HUMAN,349723.8,337368.8,348548.5,357925.7,593946.4,286668.3,465779.1,556360.3,505936.2,498981.7,514243.7,429437.1,394330.1,-0.018,-0.1537,0.123384,0.496964,0.011952
315,sp|P98095|FBLN2_HUMAN,1327530,1305030,1170683,2125498,2244509,1183493,1179384,1370740,1357188,2922418,3118521,993291.3,1022879,-0.033,-0.1536,0.123417,0.496973,0.011955
1757,sp|P28676|GRAN_HUMAN,751972.6,343911.6,498892.5,250956.1,332412.5,998055.1,706050.6,844267.3,779120.9,303537.1,290017.5,957023.9,676380.2,-0.051,-0.1534,0.123484,0.49699,0.011961
967,sp|P15121|ALDR_HUMAN,812432.8,396993,369857.8,577155.4,677629.2,376914.6,842016.5,578261.7,601423.2,608689.6,683042.2,825309.3,821360,0.025,0.1503,0.25517,0.519572,0.025691
1453,sp|Q9HCC0|MCCB_HUMAN,589819.1,351829.7,313298.8,457435.2,447695.9,123123.4,555519.6,297017.9,359088.7,324981,453666.3,687841.3,840845.3,-0.037,-0.149,0.124954,0.497359,0.012104
2275,sp|Q13428|TCOF_HUMAN,39959.46,12044.8,19683.28,113742.9,102115.7,8701.954,31625.82,34244.31,31686.96,86400.87,109011.8,55301.29,54549.21,0.051,0.1478,0.253865,0.519416,0.025542
1395,sp|Q53H82|LACB2_HUMAN,40539.41,11286.5,12610.87,35575.78,36704.67,15718.58,35856.46,74790.96,114175.2,33892.37,20348.41,28948.52,48910.63,0.047,0.1449,0.252351,0.519233,0.025369
2638,sp|P50336|PPOX_HUMAN,12914.49,8548.07,8466.538,4390.149,16056.57,3113.295,11321.47,13757.59,21956.79,7789.775,4265.069,37130.31,63684.2,0.063,0.1439,0.251831,0.51917,0.02531
669,sp|P50213|IDH3A_HUMAN,598778.4,341493.2,365321.6,599911.4,746224.6,427732.7,693499.5,518361.7,514927.6,553241.1,698347.6,920268.8,835905,0.024,0.1405,0.250066,0.518955,0.025109
233,sp|P30153|2AAA_HUMAN,1584118,1448435,1188590,3615659,3698607,1439929,1467229,1730435,1751892,2991755,2818405,1552080,1554299,-0.026,-0.1396,0.128139,0.498145,0.012414
2602,sp|Q92614|MY18A_HUMAN,4673.305,860.8338,3327.834,1548.131,5089.736,261.8275,1937.716,0,708.4882,5528.082,1609.192,38019.65,38061.85,0.113,0.1386,0.249084,0.518834,0.024998
2704,sp|P15289|ARSA_HUMAN,45888.69,54936.69,151619.1,73094.48,52639.83,72524.33,50165.68,88245.89,77635.67,97347.5,80916.76,139566.2,146157.7,0.032,0.1378,0.248671,0.518784,0.024951
1488,sp|Q8IUD2|RB6I2_HUMAN,21067.78,82879.22,82750.97,94705.83,74741.77,77956.67,70391.13,70410.99,52386.55,126621.3,188354.9,136840.6,90741.04,0.039,0.1374,0.248464,0.518758,0.024927
337,sp|Q16881|TRXR1_HUMAN,1917728,943731,918109.8,1216140,987428.2,651749.6,1519150,937833.8,1030022,920618,880771.2,2080389,1958637,-0.03,-0.1373,0.128928,0.498337,0.012491
1812,sp|Q32P44|EMAL3_HUMAN,98788.16,51163.04,37347.34,123737.9,105916.7,23758.02,88788.39,77731.93,59530.49,166197.7,197096.4,75497.98,75969.21,-0.037,-0.1361,0.129341,0.498437,0.012531
2603,sp|Q9NXH8|TOR4A_HUMAN,2161.735,6157.023,1680.357,614.0413,0,6960.552,2591.587,262.0424,1766.97,10950.53,12273.38,10516.83,1919.243,-0.123,-0.1354,0.129582,0.498495,0.012555
1491,sp|P19525|E2AK2_HUMAN,21810.82,69275.35,54967.46,37897.07,34039.13,40870.51,17200.91,108570.6,86470.61,20030.13,17534.88,127255.5,118247,0.054,0.1346,0.247017,0.518579,0.024764
2540,sp|P53990|IST1_HUMAN,47108.24,47369.82,54897.44,46512.64,67877.44,29450.33,39938.58,103376.1,116463.9,90486.1,80785.25,46601.71,34318.57,-0.029,-0.1344,0.129927,0.498579,0.012588
2679,sp|O43324|MCA3_HUMAN,54457.75,20743.6,19570.68,10648.72,3225.128,4164.012,60980.59,39142.85,22068.56,10317.61,10495.22,70349.67,86049.58,0.083,0.1341,0.24676,0.518547,0.024735
1666,sp|Q06828|FMOD_HUMAN,87436.89,311429.8,225333.8,389692.2,353778.8,119933.1,110847.3,88322.78,75518.41,1964910,2081091,98861.17,90534.22,-0.086,-0.1337,0.130169,0.498637,0.012612
697,sp|O75131|CPNE3_HUMAN,7227785,7120249,6743467,12955107,12081603,5895153,7706472,13136387,8721645,7420922,7257214,4490128,6199491,-0.025,-0.1289,0.13184,0.499035,0.012775
1986,sp|Q9Y2B0|CNPY2_HUMAN,19523.46,23930.97,18603.76,48133.9,50183,18645.62,14919.25,33015.83,39795.36,12949.01,23887.75,90858.57,115803.2,-0.043,-0.128,0.132155,0.49911,0.012806
221,sp|P13797|PLST_HUMAN,1419511,2184582,2065729,3086696,3417200,847381.6,1519499,1934741,2088123,3814268,3923804,1169895,1119488,-0.034,-0.1255,0.133032,0.499316,0.012891
148,sp|Q00839|HNRPU_HUMAN,7390238,7032517,7679123,9712518,8707932,6417635,7207341,4324863,4454001,8797260,8509199,11541688,12063912,0.022,0.125,0.242095,0.517962,0.02421
2491,sp|Q9Y5A7|NUB1_HUMAN,11369.5,47617.69,57160.36,60530.53,68292.39,45668.07,25257.67,119614.9,79821,38323.96,43410.17,68349.59,51369.09,-0.036,-0.1249,0.133243,0.499366,0.012912
350,sp|Q16891|MIC60_HUMAN,285462.2,277808.5,219566.9,501737.9,456453.8,208600.2,384258,454922.4,372599.7,309778.9,323490.4,510559.3,552538.7,0.017,0.1248,0.241993,0.517949,0.024198
2202,sp|O75323|NIPS2_HUMAN,48221.4,67315.72,115695.4,76941.89,62009.38,100782,51640.92,74839.6,115777.7,103843.8,128797.8,96446.17,132212.5,0.024,0.1244,0.241788,0.517923,0.024175
84,sp|Q05682|CALD1_HUMAN,4356538,6410977,5337615,8199431,8524547,2818830,4527364,4497145,4153526,10925936,11143267,2493209,2706473,-0.037,-0.1243,0.133455,0.499416,0.012933
2398,sp|O43665|RGS10_HUMAN,187467.7,130872.4,81602.68,186729.9,157406.7,171715.2,178171,171821.5,184720.7,186534.6,213735.9,197216,214452,-0.018,-0.1236,0.133702,0.499473,0.012957
943,sp|Q9Y696|CLIC4_HUMAN,366866,396208.2,464398,1289806,1129556,631554.5,488689.1,768357.4,749053.8,876254.4,919804.5,477765,638025.9,-0.026,-0.1229,0.133949,0.499531,0.012981
2419,sp|O00625|PIR_HUMAN,16233.61,11687.51,17954.72,25528.45,24093.98,10286.26,17204.06,25669.03,31920.42,15620.01,15938.4,46901.63,63383.42,-0.031,-0.1194,0.135192,0.49982,0.013103
1539,sp|Q6IS14|IF5AL_HUMAN,650533.6,766652.3,739449.7,634947.9,628911.9,957932.2,675594.9,937915.1,841186.9,802732,771576.2,1013204,974595.1,0.015,0.1137,0.23636,0.517224,0.02357
2473,sp|Q9Y4E8|UBP15_HUMAN,2670.969,1573.337,18539.65,10433.28,3674.797,2919.749,5529.65,34375.73,36174.74,6878.13,7032.485,4190.31,9515.407,0.061,0.1095,0.234245,0.516947,0.023336
2118,sp|Q9NTI5|PDS5B_HUMAN,50041.32,89647.67,69701.91,94636.87,110364.1,18289.51,54548.62,96442.69,98450.45,162813.9,161158.5,50991.21,66983.09,0.026,0.1091,0.234045,0.51692,0.023313
354,sp|Q9Y6N5|SQRD_HUMAN,4945980,3092454,2835350,4541096,4252100,1517674,5856983,3775657,3653396,3079273,3849561,4186649,4427328,0.018,0.1088,0.233894,0.516901,0.023297
1470,sp|Q13557|KCC2D_HUMAN,1187816,1631739,1521154,2322368,2246363,683694.8,936396.8,2038595,1872773,2213178,2040121,1142608,1115354,0.02,0.1075,0.233243,0.516814,0.023225
161,sp|P23141|EST1_HUMAN,6360677,4777634,4660981,8769062,8092006,4525359,5481670,3390190,2954285,3500558,8898484,10409646,12281730,0.028,0.1062,0.232593,0.516728,0.023153
420,sp|P01834|IGKC_HUMAN,294838662,588237424,574675217,328052502,338471316,334716837,296217471,112187701,116491678,512033486,508520111,253716616,266581809,0.048,0.1052,0.232093,0.516662,0.023097
1211,sp|Q96FW1|OTUB1_HUMAN,396191.4,216015.7,179499.3,416483.6,430818.9,305190.5,437585,481518.4,423455.8,377139.9,433204.9,381422.8,406553.3,-0.014,-0.1014,0.141716,0.501293,0.013742
86,sp|P15311|EZRI_HUMAN,6812673,7882928,7435368,10743884,9988882,5371228,5101615,7710665,8180808,6812477,6832666,5902998,6473306,-0.012,-0.1005,0.142048,0.501366,0.013775
1476,sp|Q96EP5|DAZP1_HUMAN,423085.5,375880.3,521516.8,526206.1,453175.2,656004.4,528541,593678.8,542940.8,597079,696058,589183.9,559928.3,-0.013,-0.0987,0.142715,0.501512,0.013841
1452,sp|Q9UQ35|SRRM2_HUMAN,149527.2,84673.61,94861.76,164529.9,139325.2,89988.67,137156.2,75983.8,127527.4,263559.6,257409.6,166877.1,171261.5,-0.02,-0.0971,0.143309,0.501642,0.013899
707,sp|Q9H4B7|TBB1_HUMAN,30572773,33511287,33899911,45470374,46683404,26279784,35760498,30147197,27493295,49794469,49824696,29324228,25508384,-0.015,-0.0959,0.143756,0.501739,0.013943
1737,sp|Q9H3G5|CPVL_HUMAN,416967.5,104165.7,74800.12,228576.1,163825.4,157116,412897.7,389460.7,313371.2,478400.7,350524.7,71786.68,127297.4,-0.035,-0.0949,0.144128,0.50182,0.01398
1101,sp|Q6YHK3|CD109_HUMAN,223332,312733.7,241441.1,534751,510796.1,134639.7,178767.6,236365.2,230955.3,202336.8,184894.3,847932.2,704691.5,-0.026,-0.0934,0.144689,0.501942,0.014035
374,sp|P24752|THIL_HUMAN,1815095,1765481,1633640,4940490,4525685,999587.3,1994139,1594070,1594314,2803891,3013745,3355684,3145589,0.02,0.091,0.225045,0.515709,0.022325
757,sp|P47755|CAZA2_HUMAN,574829.1,881792,638056,993367.6,848110.4,290845.5,535747.8,590244.4,624157.9,825427.3,802067.8,916285.4,834624.1,-0.014,-0.0908,0.145664,0.502152,0.014131
1129,Int_P08311ups|CATG_HUMAN_UPS,686536.2,665417.4,872660.7,468792.7,452991.9,309208.8,599256.9,981894.7,963152.8,331697.8,338686,1004755,1070945,0.023,0.0895,0.224307,0.515607,0.022244
2552,sp|Q9NQX3|GEPH_HUMAN,67096.9,60083.84,36344.06,78003.79,68600.11,69729.77,45921.06,151234.5,130062.1,84462.27,60185.11,89318.7,77264.08,0.017,0.089,0.224062,0.515573,0.022218
2503,sp|Q13586|STIM1_HUMAN,164801.7,172077.4,175903.2,140799,134391.9,95897.22,171196.5,214300.4,208836.2,125771.3,117641.9,362059.4,302619.2,0.018,0.0888,0.223963,0.51556,0.022207
