"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"766","sp|P26599|PTBP1_HUMAN",664952.938104469,818640.850504647,1029926.258,949981.626986753,1521851.28444816,1705604.11529093,307832.924326047,4047602.82321441,3786954.62475687,3053727.88431915,3019730.30457278,5270594.35937928,6350575.54854131,"0.233931366245476"
"767","sp|Q13510|ASAH1_HUMAN",7347344.09858142,8910813.21180235,3450377.799,2744360.99117363,5029438.51604727,4923037.69348194,795262.190802665,8751815.70219434,6924569.2719476,5714223.40632442,6288692.81597694,5335273.02975008,5736236.57390769,"0.332213662243588"
"768","sp|P51148|RAB5C_HUMAN",1012587.71575135,1150243.94239101,1542772.231,1318990.71844064,1774468.50342152,1639693.85157772,433330.71117586,3191457.80660257,3082612.90424011,1669794.64717976,2094023.9735931,3487005.44606909,3727059.35530624,"0.18911561502158"
"769","sp|P50502|F10A1_HUMAN;sp|Q8NFI4|F10A5_HUMAN;sp|Q8IZP2|ST134_HUMAN",3499876.32801462,4000188.45496733,7709912.072,6642769.6434198,5997473.94056361,4944533.47512486,5902081.17215828,6171384.21598075,6125226.07741621,9798670.8351149,9308533.43344467,9433364.48889804,9473274.62747439,"0.55424561782745"
"770","sp|O75396|SC22B_HUMAN",833997.970926858,944703.180726044,1470192.2,1298785.28396902,1579337.53740192,1501170.89043511,452517.700593611,2544790.47411937,2764097.10946189,5304940.00985528,5053484.80639957,3461856.38480787,3502324.02421134,"0.700342064202109"
"771","sp|P09871|C1S_HUMAN;sp|P48740|MASP1_HUMAN",1001906.82974462,1173964.93249416,2073739.114,1984576.19545549,1349389.15914613,1733946.01703261,1485678.91407461,1291271.4382794,1460680.37069609,3157453.25104329,3417702.50472349,1590513.7164848,1703721.99692427,"0.970889883233988"
"772","sp|Q15417|CNN3_HUMAN",180001.169763588,259254.463278185,676599.3192,458895.535319762,453935.74351516,412967.502396924,96186.3474166991,961465.776054746,834002.592206271,2124540.47865852,1845252.05718464,691419.884405133,616436.245215183,"0.845452389441423"
"773","sp|Q07960|RHG01_HUMAN",89041.6312735936,112878.462589281,212010.6781,183911.117604349,413546.778567589,343884.001300878,55064.4144059702,732393.256603185,725879.689709288,1281714.18115812,1207718.20372248,418138.635628763,441903.570316656,"0.817430477410767"
"774","sp|P20674|COX5A_HUMAN",783188.75186658,835496.98488333,780515.7287,885731.192804087,1090884.06191045,1174446.55615037,295770.468022977,3389435.15333092,3531405.15740933,2085140.51152942,2044764.60706491,2275842.24574941,2326028.89628534,"0.317647869047428"
"775","sp|P60903|S10AA_HUMAN",2261379.75989335,2584672.23955766,6611378.056,6207666.21297819,12454731.7190116,11816314.3565893,1008172.07513526,6603659.31217274,7083880.19093798,8643887.72135468,8530954.41433425,8972214.60079961,8459955.27378023,"0.519229634426524"
"776","sp|P62244|RS15A_HUMAN",286241.322115716,378925.934574354,657131.7973,554714.655523778,1035492.42925298,653351.827786137,147057.062504017,4955751.85570548,5132638.21816515,3346281.20230004,2926575.93723115,3887917.76086571,3852207.05370075,"0.325648583450145"
"777","sp|P15880|RS2_HUMAN",122686.184577079,129576.385262052,252949.6012,198078.533056112,284224.984755077,311838.269468382,88140.0705622179,1824789.23216648,1887845.09273252,1238063.24921248,1254793.49774528,2054439.27030988,2131448.07709203,"0.297965717896734"
"778","sp|P30048|PRDX3_HUMAN",3721919.3913594,3813899.85515889,3884555.395,4057714.52931262,6010977.24713551,6223631.21489849,781877.534693914,10862213.0488529,10456576.3202829,11316015.3046003,11716862.4221141,12714562.3430253,12626506.4405448,"0.494933880366492"
"779","sp|P62888|RL30_HUMAN",508888.963230951,858199.796128418,1685983.792,775253.847045015,1507206.43577739,1126389.76500333,310017.559321546,3262272.11382359,3733632.68614441,3591393.52015244,3739825.7081588,3594265.99897888,4165465.66124112,"0.494637409776647"
"780","sp|P55884|EIF3B_HUMAN",196725.156883403,201791.524726563,513267.3148,335925.844375981,540178.478814005,480057.414821955,196558.04865649,1998413.59004585,1561285.1643695,1538127.28622767,1512546.09879757,1897974.16238991,2041967.52920784,"0.41296250691931"
"781","sp|P16435|NCPR_HUMAN",231761.846740498,250623.026989616,535155.2045,472269.395710765,704508.694932568,747327.187752093,99943.5448655198,962628.0470603,886274.846826122,815371.12836869,914225.484452503,835470.256874643,905019.299686195,"0.54244409186126"
"782","sp|Q13596|SNX1_HUMAN",352329.203767219,457176.028944646,970196.5695,722166.627794212,1183731.77084506,982258.039861911,298543.886939896,1008295.80748974,1268499.50433797,2108853.29236365,2498013.43376028,1330468.66836158,1362137.22658558,"0.833570225713493"
"783","sp|Q8IWL1|SFPA2_HUMAN",1594898.86168122,1995377.27900151,4296039.478,4069446.37388903,6547440.29384729,5659624.07178655,1507859.07818602,1594331.76437535,1842244.05043987,3384036.80335582,3028956.8446337,1056520.13272483,1110036.92620987,"0.816835812114733"
"784","sp|P07203|GPX1_HUMAN",1658934.05000725,1901974.62718349,1806901.246,1708040.0487148,2834094.23188443,2841483.62233079,860855.735763499,3182269.74816577,3337103.36305247,5784159.06113169,7970478.34152589,3913525.52755166,3771656.88718861,"0.971912618809485"
"785","sp|P55327|TPD52_HUMAN",236218.054698906,220210.58841248,247542.1011,247907.397538631,418558.083836779,383608.043309822,107826.840375663,2729951.99300846,2481832.61972185,2217458.96040136,2250979.10131444,2386170.67141722,2496210.71303719,"0.465081502078351"
"786","sp|O75955|FLOT1_HUMAN",244257.02537518,255139.240387198,386174.1449,363326.831376038,541410.640533487,500214.95115114,280639.24439822,553728.581932807,538362.831729876,392784.102383053,393802.519279182,506153.141365973,479616.117074475,"0.27596080664788"
"787","sp|Q9UBT2|SAE2_HUMAN",88895.3082729777,79458.8232534289,89776.525,89742.9060012262,186042.814770523,241757.917327472,24133.3287708598,466404.192380159,556634.535570801,236902.030462707,397517.754273408,543200.742319913,607422.742360045,"0.357242808356442"
"788","sp|P18124|RL7_HUMAN",578246.441339518,596059.825546192,1147373.567,900275.647664337,1458631.19262135,1390777.79980551,92265.2094645255,4028996.33658098,4969442.61486704,5819721.17999749,5224308.94388066,3740978.66933925,4397527.71924282,"0.557355501046514"
"789","sp|P12268|IMDH2_HUMAN",250448.681244656,260533.129330826,477393.5938,400400.73400464,698054.47043901,626681.139162635,147999.818644339,3569190.02001755,3091644.70004946,3119993.53864939,3683836.20453699,2667556.55707072,2276702.88187374,"0.66369692458452"
"790","sp|Q9UHB6|LIMA1_HUMAN",65978.521669578,47621.5686760041,111516.042,91094.7958050846,169440.022564079,154050.074350927,37044.4319964143,431730.421721041,420122.698965385,466778.572622824,483889.173681274,307370.075593921,313583.973433352,"0.659907010117935"
"791","sp|P55209|NP1L1_HUMAN",397428.291730967,425031.325236418,446697.1875,379113.837939558,1084104.59519384,1092683.5600082,59529.0241137398,1675232.32648818,1910934.00154032,2519463.75817893,2631222.78033756,3728231.23985256,3276042.73821209,"0.442977006052178"
"792","sp|Q99733|NP1L4_HUMAN",143851.369995647,181029.617479792,173455.2056,142762.189780299,570473.551954622,570139.586916765,51430.6449615204,1320581.65869151,1218117.04885794,1194694.52467124,1330669.42658336,2088226.92788896,1844690.77578603,"0.393616812931725"
"793","sp|O95865|DDAH2_HUMAN",628914.835692295,845560.342779611,1643332.169,1514523.17579399,3070609.58631267,2791040.88815027,313731.680832273,1078677.05212911,1315892.47413795,1953630.68062926,2437897.69561313,1676003.03793157,1898305.262801,"0.782159787233488"
"794","sp|P05452|TETN_HUMAN",427643.689979271,371598.348361263,1759011.138,1463877.30621534,1677385.24243968,1822654.11639049,384605.306083791,782259.682377225,798106.681267612,3047754.12814038,3239988.13544476,615025.327785916,555826.808592835,"0.920034802776487"
"795","sp|O43143|DHX15_HUMAN",311147.161095,366645.198562595,575463.4742,473322.405782179,1356816.71332248,1359251.75941486,174088.508527066,3049751.45644497,2751562.62921249,2784934.45400943,2865827.38729425,3281737.3569972,4013998.55215813,"0.433730688389031"
"796","sp|Q9UHD8|SEPT9_HUMAN",284526.336098754,299914.91223102,262472.9318,315076.268276795,635542.458133574,677173.849101964,140595.270495692,667765.54074877,515736.316853189,871754.525242432,943537.575257777,1304524.09291916,1529043.19630053,"0.401150430586728"
"797","sp|P07358|CO8B_HUMAN",106670.615838843,95652.997660341,419119.6858,419279.022940347,306300.545700895,301670.053728737,161996.061530378,235573.37332807,258146.386472155,988784.550882143,1152288.74835635,461084.133059994,480238.275076354,"0.953714151470392"
"798","sp|P15259|PGAM2_HUMAN",1272773.14203056,3779791.61213942,3665602.878,3050336.10367417,7452538.78486245,7207725.93342934,1229151.85900088,8605313.5263991,8470816.34631675,23406914.7644326,27330117.5155737,11278419.977101,11006245.7726928,"0.904142901934226"
"799","sp|P07108|ACBP_HUMAN",868951.687548494,972908.622339428,1641837.205,1389357.1530083,2047218.21560838,1888768.6089842,273668.759285031,2307003.7741681,2382573.86283922,1269209.56469537,1557087.39198123,1548565.90677089,1885331.09741741,"0.341555658404591"
"800","sp|P09488|GSTM1_HUMAN",92219.3632445008,120061.801264444,579531.3263,358168.00208353,225540.696321473,276475.047403526,2036.56702372864,3856458.9109118,3651845.35850108,486281.197501833,512611.602682024,8640265.6523311,6591855.06225961,"0.0864064927819178"
"801","sp|P38919|IF4A3_HUMAN",112539.368655275,79708.7252169244,187408.5873,157389.857235655,227473.452268564,235504.571679676,81951.9234008255,833861.405513783,760380.737325155,608297.148747368,576828.25895422,984371.427995427,1168570.45141571,"0.246407856728794"
"802","sp|P17174|AATC_HUMAN",376853.049780648,387455.825843604,538134.6624,428501.969370283,709536.617103345,722526.129111918,271544.21923281,943390.742157985,1120185.93370032,1019382.76988052,1180379.15950727,1100523.85154485,1223781.87011508,"0.542984287653301"
"803","sp|Q53GQ0|DHB12_HUMAN",454180.683845792,532617.086979854,817306.5218,705203.633617994,765090.021890061,789584.581763702,142419.188893308,1766056.61048292,1704648.52356084,1019388.07971387,1030002.22914098,1990733.71496544,2017357.168578,"0.137069507819473"
"804","sp|P46060|RAGP1_HUMAN",121817.970783298,150704.050529326,281810.6802,290106.333538535,400150.583970573,426029.158444034,67472.2579967525,1253455.97461161,1324773.58491943,1391798.65799262,1298403.43569668,1051881.36031596,1185625.76562133,"0.52613171522092"
"805","sp|Q9Y6C9|MTCH2_HUMAN",157324.936170315,185622.787050977,252475.2305,197515.923331307,471506.769770703,459124.566244243,83670.1229650195,1395034.45876473,1290254.91097704,829206.590437038,979594.874349976,1306987.5417721,1345739.48523093,"0.381128619703351"
"806","sp|Q03518|TAP1_HUMAN",217811.635715152,303956.434383608,509828.8445,453842.374686407,1007595.6608648,992294.238097959,93246.9137690198,2717820.24272287,2960820.24701671,1517687.68036151,1522714.91366839,2384779.38523078,2457520.61369336,"0.260475699934371"
"807","sp|P20339|RAB5A_HUMAN",664404.595252585,781484.570371214,1118516.484,927365.535616702,907667.01266285,968710.055378467,243267.230909193,2570517.98218108,2461414.15671632,1054603.73649992,1137353.66484527,2610462.23109136,2902937.1583864,"0.0569262320116041"
"808","sp|O00571|DDX3X_HUMAN;sp|Q9NQI0|DDX4_HUMAN",337061.120800445,478871.152455871,634684.0517,612970.434556265,1325921.9170096,938079.867070414,247138.983079117,2265063.89079044,2401821.18745928,3969672.48779376,3843679.04272382,2117056.15324858,2246501.4589272,"0.720135636251079"
"809","sp|Q13148|TADBP_HUMAN",202551.784574943,142635.892661302,351970.5977,345818.620225996,262281.154759284,355958.476971732,98163.3014436278,1131935.42137703,1434308.88257542,1162918.58877724,1240608.76995555,1652863.06224155,1735280.20945865,"0.388392194853436"
"810","sp|Q08945|SSRP1_HUMAN",142184.549217398,164235.443354093,259448.9685,193295.075920265,404298.349482338,335095.634148426,152780.31510224,830781.432793391,820439.127611582,1109909.44550729,1298529.66394394,1000411.3516959,894487.18164844,"0.691354655482001"
"811","sp|P52789|HXK2_HUMAN",87969.235889415,78680.5689647755,30244.41748,17633.3561724614,44604.7638544042,58203.5068073053,8044.7351128374,789209.319668355,711286.729049124,124820.12573555,331205.837274892,463815.628157169,481708.556707025,"0.283543862566142"
"812","sp|Q6PGP7|TTC37_HUMAN",85031.8646119024,1058703.63151728,2825890.042,636202.703385125,637012.637102519,624034.920142209,65321.0800579696,280189.918833681,346606.424652491,496460.294210386,406753.849285038,711960.13800241,596494.051246242,"0.319199344511621"
"813","sp|Q02790|FKBP4_HUMAN",65470.2365377192,103743.651528329,167370.8745,141074.452091029,224091.841959545,163055.017089616,332777.885924725,1474058.2163424,1328526.58615729,687371.414740922,589381.410157902,914747.252876453,930289.952868844,"0.232749181284979"
"814","sp|P15090|FABP4_HUMAN;sp|P02689|MYP2_HUMAN",483681.635859576,588386.643331511,956922.8232,1109343.12361714,1393866.49976673,1218297.25321711,165289.153878408,670229.432242983,1015815.26711069,1162223.46032627,880405.305111347,821178.449354556,857024.025545812,"0.394623032121011"
"815","sp|A6NIZ1|RP1BL_HUMAN;sp|P61224|RAP1B_HUMAN",506604.257448134,659057.159722182,809554.6316,1265066.63859126,1739050.59728496,1895361.46070754,385571.205134289,2365638.63966464,2216309.76824597,2964792.52526671,3835304.75992311,2480331.23082194,2023847.1595354,"0.803121030757481"
"816","sp|Q02809|PLOD1_HUMAN",104704.521754985,151418.142344445,188958.4174,134431.639554427,221744.052774752,230109.585396609,41988.3403814434,2005089.86499203,1931366.36811825,1745521.40963161,1665448.59575794,1065518.44104409,931621.306359447,"0.589309403678124"
"817","sp|Q99459|CDC5L_HUMAN",53883.5638430408,59164.0277900019,126403.8358,115869.812434284,157547.912470482,173717.297907902,11804.9766520951,576714.961921381,575934.904835218,605054.432069241,605676.962321807,372859.169049807,414930.590928281,"0.62286423396406"
"818","sp|Q16678|CP1B1_HUMAN",282025.003977788,282214.838427774,127811.2672,78341.2436467705,142757.460018555,115780.419045795,45343.1090149987,765799.591653998,707093.127324245,578183.38451622,650385.893151091,497862.876316731,503590.705946134,"0.628319659714304"
"819","sp|SYH_HUMAN|;Int_P12081ups|SYHC_HUMAN_UPS;sp|P49590|SYHM_HUMAN",225105.433012835,273553.272941042,571286.4796,353880.206451826,587498.634019994,589308.006694973,98946.3241784904,1309957.07253707,1234525.06165103,2311130.69855268,2500521.76290761,1185364.38893812,1008649.46875633,"0.844756154057538"
"820","sp|Q15424|SAFB1_HUMAN;sp|Q14151|SAFB2_HUMAN",128008.86776397,141620.643287416,135332.1932,96768.4797553056,370636.012235223,388623.432463569,136730.200614854,526795.566978919,567895.708743449,847044.963132097,1040400.73554331,972299.497656957,785141.580840813,"0.671621648768195"
"821","sp|P04196|HRG_HUMAN",1937815.40179723,1854368.42829649,1948275.18,2033874.20120394,2748981.31063137,3064799.89044065,522020.172242324,1376246.39701241,1524645.48102765,3520300.40014587,3724764.92421334,3914994.61846322,3855896.09005793,"0.69231333025183"
"822","sp|Q9UKV8|AGO2_HUMAN",338706.021053102,342047.030234578,399456.9698,303143.997486615,485684.944406061,452118.945147934,251487.405597348,446236.773880835,516328.229712748,745790.857548782,725307.238719224,426019.160592196,465462.822528106,"0.860119412073938"
"823","sp|O94874|UFL1_HUMAN",177602.179395543,151642.964389482,230910.4788,236386.725230924,338657.26148085,325079.840628368,66278.4784589974,1808371.71283043,1635876.25273105,1488907.65493166,1426083.70340696,2079273.11478037,2157331.13477681,"0.357509809194024"
"824","sp|P20020|AT2B1_HUMAN;sp|P23634|AT2B4_HUMAN;sp|Q16720|AT2B3_HUMAN;sp|Q01814|AT2B2_HUMAN",635123.198641595,1096897.9572755,1779450.065,1376742.24917854,1977735.16211566,1978025.57256325,652295.409509553,2147860.99240271,1939722.14515846,2454140.48812847,2468644.73886537,2072920.47082565,2889520.8758798,"0.535715881038091"
"825","sp|P10643|CO7_HUMAN",463695.904297493,452463.790153276,1575025.637,958126.523565077,1022149.91235178,1070997.47035634,487797.611821323,542828.733836161,518484.440088736,1782418.26318716,1991899.79677383,967126.708711781,1088266.76109902,"0.965779531795994"
"826","sp|Q02978|M2OM_HUMAN",159675.945396538,194109.971726551,645087.5388,590266.365119989,748134.548862372,681629.754390574,160050.133091589,1958651.63244625,1928565.01984778,1842961.94564767,1997603.36853399,1738651.59572383,1408735.06391243,"0.58289949526936"
"827","sp|Q92900|RENT1_HUMAN",98408.1080503236,173362.566828282,210144.2893,199149.461223672,477821.287981728,462774.183800933,50028.1787405638,970976.862505003,997840.677989705,949444.549911141,1126333.96690671,784691.673351722,764337.407915503,"0.652188387622891"
"828","sp|Q07866|KLC1_HUMAN",20695.837674523,31993.8648689341,97924.39101,87648.6050160176,133511.870795294,161191.199300673,7613.84090948199,276571.177640703,329854.989257931,302035.082788982,290721.42673525,151245.004609811,200052.195451058,"0.594858391986114"
