"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","pVal"
"1315","sp|P35754|GLRX1_HUMAN",1950514.03020981,1822875.04433999,1214004.0587229,1176342.28431212,1414272.06205837,1291007.38581153,1698656.05724874,654804.119625152,530168.640441449,1364801.6112369,1288931.76427266,560212.65993708,625224.57605731,"0.211108059608899"
"1316","sp|P61421|VA0D1_HUMAN",975999.114683491,959288.056271352,770151.741043681,631823.766299236,727073.820872203,686487.095746492,546628.176314554,616490.840296346,720894.987299835,650891.34033957,678664.913211861,409964.816776263,586132.628884365,"0.360909354181839"
"1317","sp|Q00577|PURA_HUMAN",1157985.66047368,1450450.09612803,2445848.37104835,1881039.90092636,2356324.71281266,2132957.52133016,2195893.14774108,657162.996631467,683724.7547148,1142623.73540462,1347865.62967027,976596.117390626,1032252.10615336,"0.213173545103662"
"1318","sp|P02655|APOC2_HUMAN",1168102.67731468,867058.622572219,1579844.80960237,1357762.75861338,972589.081825617,1187031.50137316,6040682.10373762,214223.670971237,197499.686706558,555747.471512486,581515.805979874,186231.154764242,203468.202177226,"0.301926916900199"
"1319","sp|Q9NQC3|RTN4_HUMAN",1620386.79903954,1375170.93775486,956038.158734324,1096681.79546765,2425987.74763965,2459104.52027911,686946.691399574,1112646.46055127,1147244.55147195,898935.124884011,864362.119320459,1300100.52218017,1222527.76143753,"0.751701565928921"
"1320","sp|P83731|RL24_HUMAN",838853.456940558,827334.134769367,1349067.67202679,800239.231340861,1388065.41009291,1521472.37406522,680433.812944156,1288003.74265827,1085332.6836527,1565736.85020662,2391266.64478278,1214799.4159718,1069536.62951537,"0.880118582743978"
"1321","sp|P49721|PSB2_HUMAN",850699.700159697,732435.489710191,553353.811276116,643450.804406372,611796.61954157,528733.316975572,771147.259053413,665817.341572595,666562.349482265,775602.51585006,732072.355683373,456496.821272411,466535.103208107,"0.132968168350003"
"1323","sp|Q6IS14|IF5AL_HUMAN",1081781.69278026,1103954.01216054,1323300.61852475,1284773.9307506,713691.092214618,682122.084814043,2010798.1862552,1130844.95350965,1033549.88204736,847416.201481119,833454.942403927,1022993.22798708,1015091.50567986,"0.964214155871505"
"1324","sp|P49407|ARRB1_HUMAN",1158749.39609631,1245494.25682132,1410685.3814554,1435401.0378769,1807480.96316531,1802692.97868415,747995.006746145,374607.755534079,406087.887273597,520026.333891087,524804.782081804,222043.858118776,292456.189589051,"0.385210485060286"
"1325","sp|Q8NBX0|SCPDL_HUMAN",664489.582528172,649424.480596695,344123.875013263,329642.80767789,316674.122130969,347203.935749826,423271.777313904,278408.116238024,301687.347338148,359961.128561718,342578.007367328,435005.175069066,474609.140277073,"0.588598833303863"
"1326","sp|P20160|CAP7_HUMAN",3791118.28450164,4330290.35373088,5387881.55228566,5295013.49808436,1951416.70011395,2009275.50250426,10156539.5620421,19643591.4331778,21494667.753725,2346745.3184833,2638745.95079262,3900245.11012492,4314030.02558728,"0.369038661648152"
"1327","sp|Q9BW30|TPPP3_HUMAN",2519003.6249849,2624996.67845142,2684980.44317914,3070592.12127808,1804534.57742671,2128112.90140695,2622605.56484775,895718.701769034,1165512.46863761,505643.549579564,420583.625049992,3099534.68245293,3094142.27814212,"0.893167208128018"
"1328","sp|Q07020|RL18_HUMAN",965042.282383345,720981.166575979,1020770.72844816,1370040.16341231,1261576.50212009,1172728.43267326,791200.940708476,380057.768553817,398367.234014824,1542756.93711532,1746850.11878502,1084388.92632876,865540.836559801,"0.671994244191826"
"1329","sp|Q13217|DNJC3_HUMAN",231710.80932468,214906.233518245,229765.58837999,239794.612829732,83812.9888587533,105064.090346176,300023.727097521,259648.493405554,213175.3669477,179812.75444299,159680.912189991,264356.18864433,317807.862723748,"0.556388702008305"
"1330","sp|P51452|DUS3_HUMAN",954563.580321888,864825.290300708,784617.031441895,897203.605567591,1008415.52488593,861693.744902438,339092.323776287,524511.258733871,584461.512544972,881933.14669178,835636.636220827,312533.748456456,355933.301101276,"0.0713741500829377"
"1331","sp|Q16527|CSRP2_HUMAN",437244.150204714,379190.007586284,413034.813647858,387041.096506221,417760.814604875,407490.367749565,449829.056471648,325413.697186816,336624.962844385,350426.389018067,247605.547235555,201757.04631792,223393.503151726,"0.590273432749901"
"1332","sp|O43809|CPSF5_HUMAN",214083.180777172,227064.190262895,153683.292343129,183728.367121361,180767.783028808,139866.815164298,139168.888419774,231541.730435653,267542.346465253,192228.928185145,165314.863012513,202134.42885922,213352.031072474,"0.596013656306991"
"1333","sp|P10515|ODP2_HUMAN",1084155.05088965,1052706.11605252,858439.30882945,950163.244187212,542260.210861423,498072.187466948,398947.063812324,476656.808830251,478640.544117913,727444.050711979,747344.654971507,1042173.81789969,1033295.8489161,"0.639180975348017"
"1334","sp|Q9UMY4|SNX12_HUMAN",161017.794266456,167324.019959544,99961.10478059,73030.1011336049,242900.236754983,198345.587163103,70421.3743245323,138791.06360898,142232.048450793,205832.01887514,173301.025678975,62898.6511550967,59597.706470688,"0.264816065545865"
"1335","sp|Q13740|CD166_HUMAN",679329.779327189,639459.464476248,572481.292723656,596420.936331469,559817.527234914,548736.662306375,881048.363596496,769786.203743957,639689.171545433,206198.520361761,198728.975572614,365633.105922831,355357.730451878,"0.78320996602476"
"1336","sp|P60891|PRPS1_HUMAN;sp|P21108|PRPS3_HUMAN",2615594.08274187,2966081.55132866,2922939.31976073,3094362.17056603,2470258.29620692,2114532.46327816,1523955.76328513,1391708.29874528,1578242.71180104,517429.17381209,589221.488544935,1411739.81791721,1303040.57470225,"0.696829541759932"
"1337","sp|P12830|CADH1_HUMAN",165738.030425758,226199.561235781,291791.136036667,231234.433145035,277809.95932766,271454.790500427,215629.276629879,369226.491714535,387146.475533737,229889.283973135,225514.559863501,267190.7878039,258689.000394748,"0.155593158961971"
"1338","sp|P08754|GNAI3_HUMAN;sp|P63092|GNAS2_HUMAN;sp|P38405|GNAL_HUMAN;sp|P19087|GNAT2_HUMAN;sp|A8MTJ3|GNAT3_HUMAN;sp|P09471|GNAO_HUMAN;sp|P63096|GNAI1_HUMAN;sp|P11488|GNAT1_HUMAN",23809944.2949052,25759028.058213,27483714.5343841,22829984.60593,24003388.9610891,27104059.8631192,47385506.9962319,16191579.5495232,17361077.8010856,23349777.8972328,19554799.5022241,15652108.2738584,17739940.9270345,"0.368089897821894"
"1339","sp|P02775|CXCL7_HUMAN",1407117.67031519,887334.454987246,1357228.58795897,1419928.66230701,508343.207842577,468420.688214553,3372816.30833281,108595.911448499,93668.484716441,126622.53877574,126452.043911679,104272.714411069,115440.583340438,"0.493513502392427"
"1340","sp|Q9Y2X7|GIT1_HUMAN",293205.735858161,242514.687123464,150362.916228706,186292.994306557,394468.892043013,343360.109177297,102596.984463765,227051.085599902,261726.945586,271625.127464401,251004.083699358,128852.888830392,185913.032138449,"0.200499837210517"
"1341","sp|P16949|STMN1_HUMAN",895151.039987887,981317.658082692,941373.662235831,926334.511708968,903878.815231186,938071.078197597,2009195.39449036,3534658.95191161,3638896.22834329,844189.110575126,857348.80336937,1236263.38985231,1169862.46320012,"0.271830906415516"
"1342","sp|Q53GS9|SNUT2_HUMAN",287582.600315598,281568.331202857,411626.109853302,397267.474538341,361924.041140454,339573.483660844,763493.619852233,396074.201157249,400259.978399162,439791.605344206,484222.453427032,455294.604936942,479918.888264945,"0.622947031246326"
"1343","sp|O60841|IF2P_HUMAN",119973.578266096,98777.2798388801,137259.714570707,168490.581738656,121405.56455767,110489.408663362,66026.6384202068,315140.573847661,332078.1264128,215477.827345083,223360.304148683,182945.187898736,183843.847296082,"0.460558465333797"
"1344","sp|P09669|COX6C_HUMAN",482353.176294474,120892.22315398,417141.304823727,295178.884866562,146662.447403081,138172.591349671,98429.6861670407,341766.793002554,282650.164370004,189812.636609989,200379.763948962,279540.02957049,405065.705108659,"0.707365651504749"
"1345","sp|P47929|LEG7_HUMAN",73971.0263364252,58796.6114250354,77402.7719508703,105505.067234434,48690.8104144865,35565.501893233,180894.777305581,45730.9536206778,41876.883251988,26663.1693834281,37508.3914714795,1498882.92670133,2292498.92880516,"0.200529264166911"
"1346","sp|Q12792|TWF1_HUMAN",249566.248802725,206344.140697527,327690.836799579,505764.746296745,317260.759208467,303567.492763691,289680.703854686,852472.696606694,887868.764403974,533313.600501123,506586.469995737,1007419.15118297,1089910.31076468,"0.0950206072158118"
"1347","sp|Q6PI48|SYDM_HUMAN",412895.559427099,363464.50110577,303406.300961236,330037.836715829,320076.747645937,290568.014936578,164458.576970753,232837.985801766,222388.146146498,214712.79807592,277708.718661619,226005.203312659,227398.970000824,"0.340689125318638"
"1348","sp|P00966|ASSY_HUMAN",984626.005522725,1147911.4079699,540074.728931587,392593.065126283,540486.841896942,510257.815322066,411075.305959671,570711.604568998,521383.589257964,240937.652459539,284618.425392874,191958.596996622,206428.578161453,"0.501282087068561"
"1349","sp|P52943|CRIP2_HUMAN",2814341.12611971,3273062.73867215,4998534.92441574,5487761.06486329,5354226.76382734,4785153.18475989,1364815.72687154,515220.510909145,431877.019257938,1422944.51612313,1452995.23341211,1491285.75408263,1495997.9121656,"0.408639295632193"
"1350","sp|Q13618|CUL3_HUMAN",351982.057211851,348253.244472064,436168.185237214,393845.558147631,303729.218616236,366190.536892514,650887.697488924,357121.062412469,340470.967287296,357016.78236478,305246.228049002,267741.697141285,248979.930992148,"0.490265085913749"
"1351","sp|P14927|QCR7_HUMAN",258569.489825747,286912.933107052,376885.544355402,515957.322193181,461969.606083107,452856.19391714,451736.741396471,474749.504128392,426264.744394378,425516.438775321,483861.556185696,273876.275565147,289677.924969156,"0.952266559905025"
"1352","sp|Q96N66|MBOA7_HUMAN",499156.054798029,404351.444767162,445948.01356351,335379.038010858,361392.240006747,407854.495081328,427956.829776129,678843.948053937,681882.709059247,606374.898665649,483448.071002498,443129.528630536,392213.45056426,"0.606184920841583"
"1353","sp|O14745|NHRF1_HUMAN",947168.057251724,836482.337804189,895777.547106806,547010.790022031,643716.764596865,674425.410436191,923078.883882925,1215576.72379751,1454366.95823986,939189.58936743,628186.812677105,1768248.74121155,1612761.99060143,"0.133367162180446"
"1354","sp|Q9HB71|CYBP_HUMAN",247853.051488402,257789.066797722,450902.203564764,357633.28245772,386442.542626939,421911.047937632,274023.950731595,146664.01820853,191601.655198808,406835.663527155,393453.66662183,808043.248945462,697572.642799849,"0.240513921911796"
"1355","sp|P41250|SYG_HUMAN",230649.75304056,258152.718520596,263105.673181172,249870.942980313,198140.750248586,188923.169600487,252200.524957279,905171.74700095,947441.211281883,356107.080552666,359280.339760264,973221.051940005,1081857.9214922,"0.0484896116413766"
"1356","sp|Q15637|SF01_HUMAN",65185.6449300514,78182.8084501331,76882.2432824272,71618.9005756492,70283.208662966,69286.7122263531,32923.036435148,161403.841174242,181645.494820486,153833.634419171,126625.599684746,144372.285766782,158643.864461453,"0.295757382890506"
"1357","sp|P52630|STAT2_HUMAN",108562.211696037,92304.4301603083,90348.3668736864,101922.92983033,122969.188883772,124212.161568625,59457.3650604597,233268.103277029,162284.599593145,194357.869610239,166236.8033234,159508.194160236,147789.41937424,"0.496230244524621"
"1358","sp|P19878|NCF2_HUMAN",461196.029502277,425408.990202739,97303.5867299022,130946.1555825,255887.020737306,193764.241445137,146258.833046951,615700.432149056,429874.813360736,164852.491640175,161919.315890034,314334.93194606,277460.26139078,"0.828209399881373"
"1359","sp|Q9UKY7|CDV3_HUMAN",245785.001230218,296266.014503176,317726.251418754,310886.693972333,369176.733191886,407114.562201517,97148.5301831349,586442.995017069,624447.756013412,880463.44508082,921046.547814309,438357.571564556,408492.076528817,"0.869271557492561"
"1360","sp|Q16775|GLO2_HUMAN",273301.279163446,302130.508837062,207592.83452585,206898.266158553,165536.26000137,146609.209900692,450217.875743341,131238.731873185,94461.592487064,89415.2829199068,85272.1833523941,123725.177884041,122556.054772575,"0.565901844343569"
"1361","sp|P24557|THAS_HUMAN",437331.647171162,488693.262069861,382004.966596198,403026.124823344,437221.674355366,330361.425027763,580075.182663519,566284.802884839,528616.588938489,425915.268202402,479519.840092678,481352.567448945,473189.106223824,"0.53467083602172"
"1362","sp|Q8TC12|RDH11_HUMAN",172265.099514271,90530.7746858767,161506.403280245,217062.785515827,160274.06955387,148839.162447652,181090.098110052,153199.153903836,154520.719565458,88449.8782235638,112030.725828419,169948.021601682,134963.943003905,"0.798006723501815"
"1363","sp|Q9H269|VPS16_HUMAN",157480.016325927,159510.924973578,149815.144815845,199110.92665916,172657.008146756,125256.10585925,39602.5602871336,184942.210055689,190049.900570279,277339.818783558,269106.611992952,88148.9356315505,126213.212086861,"0.76381298810574"
"1364","sp|Q00796|DHSO_HUMAN",702996.812804192,671050.398444081,689688.657050897,650360.103302589,445764.416242253,479347.403784491,1303219.25803037,1324191.80541867,1367969.94312022,673584.981002786,739082.072674457,532752.138806053,632943.170201159,"0.671358555177149"
"1365","sp|P22830|HEMH_HUMAN",76443.4508865963,66130.9688686193,197492.788417608,158175.567727627,102915.246238155,89071.8028221713,46504.7405035012,246898.656333094,226098.625303801,174242.445264731,150329.653961839,218219.036054549,202998.217988938,"0.240350314242445"
"1366","sp|O95833|CLIC3_HUMAN",567395.100433152,606392.926212985,434186.068906232,476668.363476659,532202.896481467,506903.339096539,1171586.31592447,69816.7489081998,69226.448535376,96332.1940259728,102448.793748579,90174.5493947554,82942.7172641001,"0.481035273052018"
"1367","sp|P08648|ITA5_HUMAN",195977.348860433,165113.404439304,224229.004430372,288467.604336492,402870.260927885,437998.942941078,177239.508777297,481047.73548091,524070.985143429,455171.20058167,503489.761160734,236643.268064215,221345.092647174,"0.847581598386715"
"1368","sp|P13987|CD59_HUMAN",583405.496861875,483047.084582215,776474.288598791,891720.896468377,1080802.66529539,1106657.05940507,621744.370689537,468893.527771494,510593.839787879,312864.796909897,299422.427044046,595808.776941081,637020.472673529,"0.873049039479671"
"1369","sp|O14964|HGS_HUMAN",84948.9633787219,131847.207868218,105043.026083952,87326.6038016972,110051.495126663,116115.47909211,159641.59286869,131154.260484865,156665.587060634,102908.132389997,132883.652719214,77573.3409296429,91523.8340716636,"0.915536111821413"
"1370","sp|Q01432|AMPD3_HUMAN",44531.3553307517,43533.8212120092,40287.3619525539,54290.7409325463,33620.5175960003,37102.7994076891,77008.4095264767,136446.769133724,135515.49395994,60896.2531343419,63550.5552498618,71233.3854831225,79301.1290821802,"0.159477617031725"
"1371","sp|P15498|VAV_HUMAN",74976.9912237654,123270.851297533,53622.6071347479,31339.2891364941,154935.436582605,149749.505818853,35114.0369825896,147529.50769648,113826.962573544,163569.472195349,257987.174419453,127148.950545964,100156.058181825,"0.904852674072262"
"1372","sp|P23786|CPT2_HUMAN",428567.619817988,543258.975899181,269430.905570116,192678.913386611,156599.229572206,147667.193799717,75077.5365949305,510791.599141626,495054.644569261,217384.541237151,233274.27698714,427802.72551234,391053.835109095,"0.865326040287951"
"1373","sp|Q9H0A0|NAT10_HUMAN",65789.9183043374,38156.6403330449,24961.5687903878,20871.3242526319,46667.5134542337,25564.4986490083,48187.0891857072,279372.642796245,293714.431418541,27651.1645228911,42105.6600756208,158921.670902414,171419.380689807,"0.158050371396068"
"1374","sp|Q96BM9|ARL8A_HUMAN",381504.758464588,378003.460122244,520001.970685447,463403.583615163,469771.142783808,330721.194890887,516723.810935014,521512.558475517,482509.9480695,542116.442640276,539283.842418855,316539.467041412,328312.352663208,"0.861162958497462"
"1376","sp|O60443|DFNA5_HUMAN",152914.856296176,190844.491001913,47766.8359094941,48251.5651252491,71505.3250651023,71969.8723573235,200250.917073775,129993.11258996,168984.915110526,281061.905263382,358881.969472494,77068.870457037,93377.1558448722,"0.668354760528799"
"1377","sp|Q15819|UB2V2_HUMAN",29745.7391528796,17074.3852379827,45162.1404055985,33284.5142706396,48740.4535578956,26589.6230883626,38243.4707039793,221682.539814046,216880.500629147,53203.9731574813,76671.5186090434,109842.835422248,118287.217359208,"0.168063325280005"
"1378","sp|P25325|THTM_HUMAN",232234.227778127,213109.10313656,178744.88662017,173820.301819307,166342.243778814,148329.529720202,402849.889766136,132110.188821201,121901.05720114,114019.892583049,120324.470759184,102894.410648343,125883.802191596,"0.48106288895047"
"1379","sp|Q14914|PTGR1_HUMAN",130973.476789902,154159.61446946,206609.290348808,253583.3358486,262254.538603765,219506.697436036,334113.613758979,53988.1241455308,38362.2129286504,158524.679604495,191186.385647541,486134.700736478,557301.984537672,"0.288745504301572"
"1380","sp|Q9Y6G9|DC1L1_HUMAN",272840.719747882,343895.030995695,319236.303774845,321535.580028301,247880.100753487,261841.999127895,471002.783204578,157671.054068486,176401.184198017,172824.6767596,179082.996863243,235011.550488304,215346.738240817,"0.634204688803757"
"1381","sp|Q14558|KPRA_HUMAN",104875.791347636,66053.8968940949,98696.6324612396,110020.84845542,83317.8802837011,70769.8666413657,203759.134773299,86879.3058390983,118398.488028526,93354.7299742367,81827.9224445914,36417.8303186269,42205.3384440906,"0.379514209924109"
"1382","sp|Q9H9G7|AGO3_HUMAN;sp|Q9HCK5|AGO4_HUMAN",727637.426530685,554164.141636351,341847.863354051,254215.77177977,353633.017145746,347021.143907843,441831.635189395,100925.812025951,133107.339850213,184777.383354693,153962.321355427,168594.074064488,176460.965328241,"0.510525904198086"
"1383","sp|P02794|FRIH_HUMAN",141537.646870412,191778.128058474,24662.7391749459,23915.8151564058,71620.551084753,46211.6893044317,8722.37531130299,197036.006077708,172551.933481573,168357.717576662,195246.713963242,63711.7985276644,64520.8378955348,"0.423232539779087"
"1384","sp|Q0VD83|APOBR_HUMAN",714370.319914441,753534.667835933,251749.955408379,296415.309207354,223461.227854249,266460.454330141,638132.430948733,386478.964432596,386578.809956229,184975.54280147,179521.509296045,227685.41944988,211974.106770505,"0.576916346667034"
